state,critical_staffing_shortage_today_yes,critical_staffing_shortage_today_no,critical_staffing_shortage_today_not_reported,critical_staffing_shortage_anticipated_within_week_yes,critical_staffing_shortage_anticipated_within_week_no,critical_staffing_shortage_anticipated_within_week_not_reported,hospital_onset_covid,hospital_onset_covid_coverage,inpatient_beds,inpatient_beds_coverage,inpatient_beds_used,inpatient_beds_used_coverage,inpatient_beds_used_covid,inpatient_beds_used_covid_coverage,previous_day_admission_adult_covid_confirmed,previous_day_admission_adult_covid_confirmed_coverage,previous_day_admission_adult_covid_suspected,previous_day_admission_adult_covid_suspected_coverage,previous_day_admission_pediatric_covid_confirmed,previous_day_admission_pediatric_covid_confirmed_coverage,previous_day_admission_pediatric_covid_suspected,previous_day_admission_pediatric_covid_suspected_coverage,staffed_adult_icu_bed_occupancy,staffed_adult_icu_bed_occupancy_coverage,staffed_icu_adult_patients_confirmed_and_suspected_covid,staffed_icu_adult_patients_confirmed_and_suspected_covid_coverage,staffed_icu_adult_patients_confirmed_covid,staffed_icu_adult_patients_confirmed_covid_coverage,total_adult_patients_hospitalized_confirmed_and_suspected_covid,total_adult_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_adult_patients_hospitalized_confirmed_covid,total_adult_patients_hospitalized_confirmed_covid_coverage,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid,total_pediatric_patients_hospitalized_confirmed_and_suspected_covid_coverage,total_pediatric_patients_hospitalized_confirmed_covid,total_pediatric_patients_hospitalized_confirmed_covid_coverage,total_staffed_adult_icu_beds,total_staffed_adult_icu_beds_coverage,inpatient_beds_utilization,inpatient_beds_utilization_coverage,inpatient_beds_utilization_numerator,inpatient_beds_utilization_denominator,percent_of_inpatients_with_covid,percent_of_inpatients_with_covid_coverage,percent_of_inpatients_with_covid_numerator,percent_of_inpatients_with_covid_denominator,inpatient_bed_covid_utilization,inpatient_bed_covid_utilization_coverage,inpatient_bed_covid_utilization_numerator,inpatient_bed_covid_utilization_denominator,adult_icu_bed_covid_utilization,adult_icu_bed_covid_utilization_coverage,adult_icu_bed_covid_utilization_numerator,adult_icu_bed_covid_utilization_denominator,adult_icu_bed_utilization,adult_icu_bed_utilization_coverage,adult_icu_bed_utilization_numerator,adult_icu_bed_utilization_denominator,geocoded_state,previous_day_admission_adult_covid_confirmed_18-19,previous_day_admission_adult_covid_confirmed_18-19_coverage,previous_day_admission_adult_covid_confirmed_20-29,previous_day_admission_adult_covid_confirmed_20-29_coverage,previous_day_admission_adult_covid_confirmed_30-39,previous_day_admission_adult_covid_confirmed_30-39_coverage,previous_day_admission_adult_covid_confirmed_40-49,previous_day_admission_adult_covid_confirmed_40-49_coverage,previous_day_admission_adult_covid_confirmed_50-59,previous_day_admission_adult_covid_confirmed_50-59_coverage,previous_day_admission_adult_covid_confirmed_60-69,previous_day_admission_adult_covid_confirmed_60-69_coverage,previous_day_admission_adult_covid_confirmed_70-79,previous_day_admission_adult_covid_confirmed_70-79_coverage,previous_day_admission_adult_covid_confirmed_80+,previous_day_admission_adult_covid_confirmed_80+_coverage,previous_day_admission_adult_covid_confirmed_unknown,previous_day_admission_adult_covid_confirmed_unknown_coverage,previous_day_admission_adult_covid_suspected_18-19,previous_day_admission_adult_covid_suspected_18-19_coverage,previous_day_admission_adult_covid_suspected_20-29,previous_day_admission_adult_covid_suspected_20-29_coverage,previous_day_admission_adult_covid_suspected_30-39,previous_day_admission_adult_covid_suspected_30-39_coverage,previous_day_admission_adult_covid_suspected_40-49,previous_day_admission_adult_covid_suspected_40-49_coverage,previous_day_admission_adult_covid_suspected_50-59,previous_day_admission_adult_covid_suspected_50-59_coverage,previous_day_admission_adult_covid_suspected_60_69,previous_day_admission_adult_covid_suspected_60-69_coverage,previous_day_admission_adult_covid_suspected_70-79,previous_day_admission_adult_covid_suspected_70-79_coverage,previous_day_admission_adult_covid_suspected_80,previous_day_admission_adult_covid_suspected_80+_coverage,previous_day_admission_adult_covid_suspected_unknown,previous_day_admission_adult_covid_suspected_unknown_coverage,deaths_covid,deaths_covid_coverage,on_hand_supply_therapeutic_a_casirivimab_imdevimab_courses,on_hand_supply_therapeutic_b_bamlanivimab_courses,on_hand_supply_therapeutic_c_bamlanivimab_etesevimab_courses,previous_week_therapeutic_a_casirivimab_imdevimab_courses_used,previous_week_therapeutic_b_bamlanivimab_courses_used,previous_week_therapeutic_c_bamlanivimab_etesevimab_courses_used,icu_patients_confirmed_influenza,icu_patients_confirmed_influenza_coverage,previous_day_admission_influenza_confirmed,previous_day_admission_influenza_confirmed_coverage,previous_day_deaths_covid_and_influenza,previous_day_deaths_covid_and_influenza_coverage,previous_day_deaths_influenza,previous_day_deaths_influenza_coverage,total_patients_hospitalized_confirmed_influenza,total_patients_hospitalized_confirmed_influenza_and_covid,total_patients_hospitalized_confirmed_influenza_and_covid_coverage,total_patients_hospitalized_confirmed_influenza_coverage,all_pediatric_inpatient_bed_occupied,all_pediatric_inpatient_bed_occupied_coverage,all_pediatric_inpatient_beds,all_pediatric_inpatient_beds_coverage,previous_day_admission_pediatric_covid_confirmed_0_4,previous_day_admission_pediatric_covid_confirmed_0_4_coverage,previous_day_admission_pediatric_covid_confirmed_12_17,previous_day_admission_pediatric_covid_confirmed_12_17_coverage, previous_day_admission_pediatric_covid_confirmed_5_11,previous_day_admission_pediatric_covid_confirmed_5_11_coverage,previous_day_admission_pediatric_covid_confirmed_unknown,previous_day_admission_pediatric_covid_confirmed_unknown_coverage,staffed_icu_pediatric_patients_confirmed_covid,staffed_icu_pediatric_patients_confirmed_covid_coverage,staffed_pediatric_icu_bed_occupancy,staffed_pediatric_icu_bed_occupancy_coverage,total_staffed_pediatric_icu_beds,total_staffed_pediatric_icu_beds_coverage,date,year,month,day,weekday,is_wave1,is_wave2
AK,1,5,12,1,15,2,0.0,8,1093,18,869,18,3.0,8,2,18,0.0,8,0,18,0.0,8,65,18,0.0,10,1,18,3.0,8,6,18,0.0,8,0,18,96,18,0.795059469350412,18,869,1093,0.005813953488372,8.0,3.0,516.0,0.004862236628849,8.0,3.0,617.0,0.0,10.0,0.0,48.0,0.677083333333333,18,65,96,,0,18,0.0,17,0.0,17,0.0,17,1.0,17,1.0,17,0.0,17,0.0,17,0,16,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,8,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0,18,0,18,0.0,8,0.0,8,4,0.0,7,18,26,18,48,18,0,18,0.0,17,0.0,17,0,18,0,18,5,18,6,18,2024-04-27,2024,4,27,Saturday,0,0
CA,5,115,217,22,252,63,13.0,158,59666,337,45346,336,668.0,153,110,337,83.0,169,1,329,3.0,151,4426,337,66.0,155,56,337,652.0,155,518,337,16.0,153,17,329,6244,337,0.76301531213192,336,45346,59430,0.028231797919762,152.0,665.0,23555.0,0.02181936959007,153.0,668.0,30615.0,0.020177315805564,155.0,66.0,3271.0,0.708840486867393,337,4426,6244,,2,335,3.0,332,10.0,332,2.0,332,11.0,332,20.0,331,27.0,332,36.0,332,3,335,2.0,168,4.0,168,8.0,168,4.0,168,7.0,168,20.0,168,14.0,168,13.0,168,11.0,156,10.0,143,1907.0,1022.0,518.0,0.0,0.0,0.0,15,337,16,337,0.0,112,0.0,139,106,3.0,136,337,2557,329,4001,329,1,328,0.0,325,0.0,324,0,324,5,329,789,329,1243,329,2024-04-27,2024,4,27,Saturday,0,0
FL,3,39,162,4,124,76,8.0,101,54450,204,39861,204,289.0,91,57,204,92.0,115,2,198,19.0,102,4377,204,38.0,91,39,204,257.0,91,296,204,32.0,91,16,198,5968,204,0.732066115702479,204,39861,54450,0.014550397744437,91.0,289.0,19862.0,0.010120110655881,91.0,289.0,28557.0,0.012683578104139,91.0,38.0,2996.0,0.733411528150134,204,4377,5968,,0,204,2.0,199,3.0,199,3.0,200,1.0,199,7.0,199,16.0,200,23.0,198,4,204,0.0,114,3.0,112,2.0,112,5.0,112,11.0,112,15.0,112,21.0,112,11.0,112,24.0,114,6.0,86,354.0,0.0,0.0,0.0,40.0,270.0,14,204,35,204,0.0,93,0.0,93,151,3.0,93,204,1637,198,2369,198,1,198,0.0,192,0.0,192,1,195,8,198,543,198,777,198,2024-04-27,2024,4,27,Saturday,0,0
SC,11,8,47,11,38,17,2.0,43,10028,66,7413,66,144.0,41,10,66,25.0,43,0,64,0.0,41,781,66,18.0,41,2,66,142.0,41,49,66,2.0,41,0,64,1219,66,0.73923015556442,66,7413,10028,0.025513819985826,41.0,144.0,5644.0,0.019287436378248,41.0,144.0,7466.0,0.020361990950226,41.0,18.0,884.0,0.640689089417555,66,781,1219,,0,65,1.0,61,1.0,61,0.0,61,0.0,61,1.0,61,3.0,61,4.0,61,0,61,1.0,42,0.0,42,3.0,42,1.0,42,2.0,42,5.0,42,10.0,42,3.0,42,0.0,38,0.0,29,365.0,1595.0,645.0,0.0,0.0,0.0,3,66,6,66,0.0,27,0.0,27,16,0.0,27,66,266,64,459,64,0,63,0.0,59,0.0,59,0,59,0,64,61,64,89,64,2024-04-27,2024,4,27,Saturday,0,0
MN,0,0,128,6,79,43,0.0,11,9340,128,7471,128,2.0,11,7,128,0.0,12,0,127,0.0,11,587,128,0.0,11,5,128,2.0,11,62,128,0.0,11,2,127,857,128,0.799892933618844,128,7471,9340,0.02020202020202,11.0,2.0,99.0,0.007168458781362,11.0,2.0,279.0,0.0,11.0,0.0,17.0,0.684947491248541,128,587,857,,0,128,0.0,128,1.0,128,1.0,128,1.0,128,1.0,128,3.0,128,0.0,128,0,128,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,0.0,12,,0,522.0,,176.0,0.0,,0.0,2,128,5,128,,0,,0,26,,0,128,480,127,696,127,0,127,0.0,127,0.0,127,0,127,0,127,94,127,158,127,2024-04-27,2024,4,27,Saturday,0,0
OK,0,1,121,11,87,24,2.0,27,8274,122,5518,122,102.0,26,7,122,55.0,76,0,120,0.0,27,657,122,13.0,26,8,122,87.0,26,56,122,15.0,26,15,120,878,122,0.66690838772057,122,5518,8274,0.035416666666667,26.0,102.0,2880.0,0.027192748600373,26.0,102.0,3751.0,0.026422764227642,26.0,13.0,492.0,0.748291571753986,122,657,878,,0,122,0.0,115,0.0,114,0.0,114,0.0,114,2.0,114,3.0,114,2.0,114,0,122,2.0,29,1.0,28,3.0,28,5.0,28,9.0,28,11.0,28,10.0,28,14.0,28,0.0,29,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,7,122,3,122,0.0,21,0.0,21,18,1.0,21,122,300,120,400,120,0,120,0.0,111,0.0,112,0,110,0,120,73,120,90,120,2024-04-27,2024,4,27,Saturday,0,0
MO,2,18,91,18,57,36,4.0,43,13852,111,11302,111,259.0,39,26,111,128.0,45,0,107,10.0,39,1270,111,31.0,39,22,111,241.0,39,115,111,18.0,39,10,107,1618,111,0.815911059774762,111,11302,13852,0.051064668769716,39.0,259.0,5072.0,0.044288645690834,39.0,259.0,5848.0,0.042876901798064,39.0,31.0,723.0,0.784919653893696,111,1270,1618,,1,111,0.0,104,1.0,104,1.0,104,2.0,104,9.0,104,6.0,104,6.0,104,0,111,1.0,44,4.0,44,8.0,44,11.0,44,11.0,44,27.0,45,28.0,45,38.0,45,0.0,45,2.0,41,0.0,0.0,0.0,0.0,0.0,0.0,12,111,10,111,0.0,46,0.0,47,63,2.0,47,111,662,107,791,107,0,107,0.0,100,0.0,100,0,107,2,107,170,107,204,107,2024-04-27,2024,4,27,Saturday,0,0
WV,0,0,54,0,3,51,,0,4817,54,3726,54,,0,4,54,0.0,4,0,50,,0,437,54,,0,5,54,,0,38,54,,0,3,50,601,54,0.77351048370355,54,3726,4817,,,,,,,,,,,,,0.72712146422629,54,437,601,,0,54,0.0,54,0.0,54,0.0,54,0.0,54,0.0,54,3.0,54,1.0,54,0,54,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,0.0,4,,0,,,,,,,3,54,2,54,,0,,0,14,,0,54,173,50,276,50,0,50,0.0,50,0.0,50,0,3,0,50,22,50,42,50,2024-04-27,2024,4,27,Saturday,0,0
ID,0,9,36,1,39,5,1.0,29,2801,45,1755,45,31.0,27,5,45,4.0,28,0,44,0.0,27,161,45,4.0,27,4,45,30.0,27,26,45,1.0,27,1,44,240,45,0.626561942163513,45,1755,2801,0.022350396539293,27.0,31.0,1387.0,0.014733840304183,27.0,31.0,2104.0,0.021052631578947,27.0,4.0,190.0,0.670833333333333,45,161,240,,0,45,1.0,40,0.0,40,0.0,40,1.0,40,1.0,40,1.0,40,1.0,40,0,45,0.0,28,0.0,28,0.0,28,1.0,28,1.0,28,0.0,28,1.0,28,1.0,28,0.0,28,0.0,26,329.0,40.0,226.0,0.0,0.0,0.0,0,45,2,45,0.0,12,0.0,12,8,24.0,12,45,80,44,53,44,0,44,0.0,39,0.0,39,0,44,0,44,13,44,9,44,2024-04-27,2024,4,27,Saturday,0,0
MA,0,0,72,0,0,72,,0,16158,72,13912,72,,0,11,72,0.0,1,0,71,,0,975,72,,0,12,72,,0,128,72,,0,1,71,1216,72,0.86099764822379,72,13912,16158,,,,,,,,,,,,,0.801809210526316,72,975,1216,,0,72,0.0,72,0.0,72,2.0,72,1.0,72,1.0,72,1.0,72,7.0,72,0,72,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,,0,,,,,,,8,72,4,72,,0,,0,60,,0,72,763,71,917,71,0,71,0.0,71,0.0,71,0,71,0,71,160,71,191,71,2024-04-27,2024,4,27,Saturday,0,0
UT,0,5,45,0,41,9,0.0,36,5684,50,3682,50,13.0,36,4,50,0.0,37,0,49,0.0,36,317,50,3.0,36,4,50,10.0,36,17,50,3.0,36,2,49,526,50,0.647783251231527,50,3682,5684,0.004593639575972,36.0,13.0,2830.0,0.002888888888889,36.0,13.0,4500.0,0.007731958762887,36.0,3.0,388.0,0.602661596958175,50,317,526,,0,50,0.0,49,1.0,49,1.0,49,0.0,49,0.0,49,0.0,49,2.0,49,0,50,0.0,37,0.0,37,0.0,37,0.0,37,0.0,37,0.0,37,0.0,37,0.0,37,0.0,37,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,50,2,50,0.0,13,0.0,13,5,1.0,13,50,327,49,395,49,0,49,0.0,48,0.0,48,0,49,1,49,36,49,58,49,2024-04-27,2024,4,27,Saturday,0,0
ND,0,3,37,2,27,11,0.0,8,1872,40,1264,40,2.0,8,6,40,0.0,10,0,39,0.0,10,83,40,0.0,8,1,40,2.0,8,11,40,0.0,8,0,39,195,40,0.675213675213675,40,1264,1872,0.003372681281619,8.0,2.0,593.0,0.002280501710376,8.0,2.0,877.0,0.0,8.0,0.0,134.0,0.425641025641026,40,83,195,,0,38,0.0,34,0.0,34,0.0,34,0.0,34,1.0,34,2.0,34,3.0,35,0,40,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,9,0.0,10,0.0,11,0.0,6,5.0,0.0,21.0,0.0,0.0,0.0,0,40,0,40,0.0,5,0.0,5,4,0.0,5,40,45,39,74,39,0,38,0.0,33,0.0,33,0,39,0,39,6,39,10,39,2024-04-27,2024,4,27,Saturday,0,0
AL,0,5,94,4,33,62,0.0,44,12795,99,9775,99,15.0,39,16,99,5.0,54,1,97,1.0,45,1246,99,7.0,43,7,99,38.0,45,69,99,4.0,39,6,97,1534,99,0.763970300898789,99,9775,12795,0.006510416666667,39.0,15.0,2304.0,0.004681647940075,39.0,15.0,3204.0,0.014522821576763,43.0,7.0,482.0,0.8122555410691,99,1246,1534,,1,99,0.0,99,0.0,99,2.0,99,1.0,99,4.0,99,4.0,99,4.0,99,0,99,0.0,55,0.0,55,0.0,55,1.0,55,0.0,56,4.0,57,1.0,56,1.0,57,0.0,54,0.0,44,0.0,0.0,0.0,0.0,0.0,0.0,7,99,5,99,0.0,7,0.0,7,35,0.0,44,99,293,97,514,97,1,97,0.0,97,0.0,97,0,97,0,97,30,97,59,97,2024-04-27,2024,4,27,Saturday,0,0
CO,0,21,74,0,76,19,6.0,37,10462,95,6735,95,40.0,36,10,95,11.0,40,0,93,1.0,36,721,95,10.0,36,5,95,35.0,36,56,95,5.0,36,3,93,1207,95,0.643758363601606,95,6735,10462,0.012088244182532,36.0,40.0,3309.0,0.007077140835103,36.0,40.0,5652.0,0.014992503748126,36.0,10.0,667.0,0.597348798674399,95,721,1207,,0,95,0.0,88,1.0,87,0.0,88,3.0,88,1.0,88,2.0,87,3.0,88,0,95,0.0,40,2.0,40,1.0,40,0.0,40,1.0,40,4.0,40,2.0,40,1.0,40,0.0,40,0.0,32,26.0,190.0,0.0,0.0,0.0,0.0,1,95,2,95,0.0,26,0.0,26,14,0.0,26,95,512,93,783,93,0,93,0.0,86,0.0,86,0,93,0,93,78,93,106,93,2024-04-27,2024,4,27,Saturday,0,0
NC,1,44,67,7,73,32,10.0,101,20532,112,15898,112,1124.0,101,16,112,220.0,106,0,108,17.0,101,1720,112,157.0,101,20,112,1074.0,101,164,112,50.0,101,7,108,2293,112,0.774303526203,112,15898,20532,0.072530167129122,101.0,1124.0,15497.0,0.056363454016648,101.0,1124.0,19942.0,0.0710407239819,101.0,157.0,2210.0,0.750109027474924,112,1720,2293,,0,112,2.0,111,0.0,111,0.0,111,6.0,111,1.0,111,3.0,111,5.0,111,0,112,2.0,105,14.0,104,14.0,104,24.0,104,32.0,104,45.0,104,40.0,104,49.0,104,0.0,105,7.0,101,0.0,0.0,0.0,0.0,0.0,0.0,3,112,2,112,0.0,100,0.0,100,20,0.0,100,112,560,108,824,108,0,108,0.0,107,0.0,107,0,108,0,108,111,108,143,108,2024-04-27,2024,4,27,Saturday,0,0
OR,1,12,44,1,37,19,4.0,27,6529,57,4863,57,19.0,21,4,57,16.0,28,0,55,3.0,26,467,57,10.0,30,3,57,52.0,26,32,57,0.0,21,1,55,659,57,0.744830755092664,57,4863,6529,0.010662177328844,21.0,19.0,1782.0,0.007864238410596,21.0,19.0,2416.0,0.025445292620865,30.0,10.0,393.0,0.708649468892261,57,467,659,,0,57,0.0,54,0.0,54,0.0,54,1.0,54,1.0,54,0.0,54,2.0,54,1,53,0.0,28,1.0,28,0.0,28,4.0,28,1.0,28,5.0,28,2.0,28,3.0,28,0.0,28,2.0,29,0.0,0.0,0.0,0.0,0.0,0.0,2,57,5,57,0.0,27,0.0,27,16,0.0,24,57,265,55,355,55,0,55,0.0,52,0.0,52,0,51,0,55,16,55,22,55,2024-04-27,2024,4,27,Saturday,0,0
MD,11,4,33,13,16,19,2.0,21,9826,48,8099,48,814.0,21,4,48,45.0,22,0,47,9.0,21,789,48,118.0,21,5,48,782.0,21,64,48,32.0,21,4,47,1145,48,0.824241807449624,48,8099,9826,0.190142490072413,21.0,814.0,4281.0,0.155165840640488,21.0,814.0,5246.0,0.171262699564586,21.0,118.0,689.0,0.689082969432314,48,789,1145,,0,48,0.0,47,0.0,48,1.0,48,1.0,48,1.0,48,1.0,48,0.0,48,0,48,0.0,22,1.0,22,3.0,22,3.0,22,7.0,22,12.0,22,10.0,22,9.0,22,0.0,22,2.0,20,0.0,45.0,45.0,0.0,0.0,0.0,3,48,2,48,0.0,20,1.0,20,12,0.0,20,48,306,47,476,47,0,47,0.0,47,0.0,47,0,47,2,47,16,47,15,47,2024-04-27,2024,4,27,Saturday,0,0
NM,0,1,41,12,28,2,0.0,2,4091,41,2994,41,,0,2,42,0.0,35,0,40,,0,296,41,,0,4,41,,0,35,41,,0,0,40,370,42,0.731850403324371,41,2994,4091,,,,,,,,,,,,,0.8,41,296,370,,0,41,0.0,40,0.0,40,0.0,40,1.0,40,0.0,40,0.0,40,1.0,40,0,41,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,0.0,2,45.0,0.0,9.0,0.0,0.0,0.0,3,41,0,41,,0,,0,12,,0,41,111,40,156,40,0,40,0.0,40,0.0,39,0,41,0,40,23,40,38,40,2024-04-27,2024,4,27,Saturday,0,0
DE,1,1,8,1,7,2,3.0,4,2518,10,1952,10,29.0,3,2,10,72.0,4,0,9,7.0,3,127,10,5.0,3,5,10,13.0,3,18,10,16.0,3,4,9,177,10,0.775218427323272,10,1952,2518,0.024701873935264,3.0,29.0,1174.0,0.018818948734588,3.0,29.0,1541.0,0.044642857142857,3.0,5.0,112.0,0.717514124293785,10,127,177,,0,10,0.0,10,0.0,10,0.0,10,0.0,10,0.0,10,1.0,10,1.0,10,0,10,1.0,4,4.0,4,4.0,4,5.0,4,9.0,4,18.0,4,18.0,4,13.0,4,0.0,4,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0,10,0,10,0.0,3,0.0,3,2,0.0,3,10,156,9,243,9,0,9,0.0,9,0.0,9,0,9,2,9,24,9,44,9,2024-04-27,2024,4,27,Saturday,0,0
WY,0,0,26,1,18,7,0.0,15,1253,26,541,26,2.0,15,1,26,3.0,17,0,24,1.0,15,47,26,1.0,15,1,26,2.0,15,2,26,0.0,15,0,24,108,26,0.431763766959298,26,541,1253,0.006779661016949,15.0,2.0,295.0,0.002998500749625,15.0,2.0,667.0,0.017241379310345,15.0,1.0,58.0,0.435185185185185,26,47,108,,0,26,0.0,26,0.0,26,0.0,26,0.0,26,1.0,26,0.0,26,0.0,26,0,26,0.0,17,0.0,17,0.0,17,0.0,17,1.0,17,1.0,17,0.0,17,1.0,17,0.0,17,0.0,11,2.0,,99.0,0.0,,0.0,0,26,0,26,0.0,1,0.0,11,0,0.0,1,26,5,24,25,24,0,24,0.0,24,0.0,24,0,24,0,24,0,24,0,24,2024-04-27,2024,4,27,Saturday,0,0
IA,0,15,98,0,73,40,0.0,53,7046,113,4392,113,11.0,52,4,113,0.0,53,0,111,0.0,51,351,113,2.0,52,3,113,10.0,52,13,113,1.0,52,1,111,552,113,0.623332387170026,113,4392,7046,0.004124484439445,52.0,11.0,2667.0,0.00262467191601,52.0,11.0,4191.0,0.006172839506173,52.0,2.0,324.0,0.635869565217391,113,351,552,,0,113,0.0,93,1.0,92,1.0,92,0.0,92,1.0,92,1.0,92,0.0,92,0,113,0.0,53,0.0,53,0.0,53,0.0,53,0.0,53,0.0,53,0.0,53,0.0,53,0.0,53,0.0,51,347.0,0.0,647.0,0.0,0.0,0.0,0,113,1,113,0.0,14,0.0,14,18,0.0,14,113,165,111,387,111,0,110,0.0,89,0.0,90,0,111,0,111,30,111,74,111,2024-04-27,2024,4,27,Saturday,0,0
RI,1,0,13,1,11,2,0.0,1,2187,14,1974,14,0.0,2,5,14,0.0,3,0,13,0.0,2,118,14,0.0,2,0,14,0.0,2,9,14,0.0,2,0,13,138,14,0.902606310013717,14,1974,2187,0.0,2.0,0.0,124.0,0.0,2.0,0.0,160.0,0.0,2.0,0.0,13.0,0.855072463768116,14,118,138,,1,14,0.0,14,0.0,14,0.0,14,1.0,14,0.0,14,1.0,14,2.0,14,0,14,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,14,0,14,0.0,1,0.0,1,17,0.0,1,14,211,13,242,13,0,13,0.0,13,0.0,13,0,13,0,13,77,13,86,13,2024-04-27,2024,4,27,Saturday,0,0
AR,0,7,80,12,71,4,0.0,23,7313,87,5038,87,37.0,22,10,87,12.0,24,0,85,1.0,22,631,87,6.0,23,5,87,36.0,22,38,87,1.0,23,1,85,837,87,0.688910159989061,87,5038,7313,0.026466380543634,22.0,37.0,1398.0,0.020307354555434,22.0,37.0,1822.0,0.021201413427562,23.0,6.0,283.0,0.753882915173238,87,631,837,,0,87,1.0,82,0.0,82,1.0,82,0.0,82,5.0,82,1.0,82,2.0,82,0,87,0.0,24,1.0,24,0.0,24,0.0,24,0.0,24,2.0,24,4.0,24,5.0,24,0.0,24,0.0,17,0.0,0.0,1.0,0.0,0.0,0.0,3,87,2,87,0.0,14,0.0,14,20,0.0,14,87,407,85,549,85,0,85,0.0,80,0.0,80,0,85,1,85,45,85,82,85,2024-04-27,2024,4,27,Saturday,0,0
NJ,1,4,81,4,76,6,14.0,78,23262,86,16326,86,196.0,78,26,86,26.0,80,0,85,2.0,78,1170,86,17.0,78,12,86,187.0,78,176,86,9.0,78,6,85,2657,86,0.701831312870776,86,16326,23262,0.012375299911605,78.0,196.0,15838.0,0.008661452118962,78.0,196.0,22629.0,0.006398193451261,78.0,17.0,2657.0,0.440346255175009,86,1170,2657,,0,86,1.0,86,3.0,86,0.0,86,4.0,86,1.0,86,9.0,86,8.0,86,0,86,0.0,80,1.0,80,3.0,80,1.0,80,5.0,80,5.0,80,4.0,80,7.0,80,0.0,80,0.0,4,26.0,0.0,0.0,0.0,0.0,0.0,14,86,11,86,0.0,4,0.0,4,57,0.0,4,86,468,85,780,85,0,85,0.0,85,0.0,85,0,85,0,85,74,85,133,85,2024-04-27,2024,4,27,Saturday,0,0
NV,1,2,40,1,4,38,1.0,6,6911,43,5331,43,19.0,6,8,43,8.0,9,2,41,0.0,6,596,43,3.0,6,9,43,19.0,6,43,43,0.0,39,0,41,793,43,0.771378961076545,43,5331,6911,0.011904761904762,6.0,19.0,1596.0,0.009654471544715,6.0,19.0,1968.0,0.012244897959184,6.0,3.0,245.0,0.751576292559899,43,596,793,,0,43,0.0,43,0.0,43,0.0,43,3.0,43,1.0,43,3.0,43,1.0,43,0,43,0.0,9,0.0,9,1.0,9,0.0,9,0.0,9,3.0,9,3.0,9,1.0,9,0.0,9,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,3,43,3,43,0.0,5,0.0,5,16,0.0,5,43,244,41,338,41,2,41,0.0,41,0.0,41,0,41,0,41,73,41,117,41,2024-04-27,2024,4,27,Saturday,0,0
TX,4,13,434,4,26,421,3.0,52,53864,451,42720,451,123.0,51,69,451,39.0,64,3,448,0.0,49,4975,451,28.0,51,62,451,121.0,51,478,451,2.0,51,20,448,5843,451,0.793108569731175,451,42720,53864,0.012313544899389,51.0,123.0,9989.0,0.010538039753256,51.0,123.0,11672.0,0.021604938271605,51.0,28.0,1296.0,0.851446174910149,451,4975,5843,,0,451,1.0,451,6.0,451,3.0,451,12.0,451,12.0,451,21.0,451,26.0,451,4,451,0.0,62,5.0,62,2.0,62,3.0,62,3.0,62,15.0,62,7.0,62,4.0,62,1.0,63,1.0,52,0.0,0.0,0.0,0.0,0.0,0.0,21,451,19,451,0.0,50,0.0,50,164,0.0,50,451,3090,448,3566,448,2,448,1.0,448,0.0,448,0,448,5,448,734,448,843,448,2024-04-27,2024,4,27,Saturday,0,0
KS,5,11,110,7,107,12,0.0,22,7582,126,4381,126,12.0,25,6,126,5.0,27,0,123,2.0,24,501,126,4.0,25,4,126,10.0,25,17,126,2.0,25,0,123,745,126,0.577815879715115,126,4381,7582,0.012036108324975,25.0,12.0,997.0,0.006546644844517,25.0,12.0,1833.0,0.022222222222222,25.0,4.0,180.0,0.67248322147651,126,501,745,,0,125,1.0,114,0.0,114,0.0,112,0.0,113,1.0,113,1.0,113,3.0,113,0,125,0.0,27,0.0,27,0.0,27,0.0,27,0.0,27,1.0,27,3.0,27,1.0,26,0.0,27,0.0,22,56.0,22.0,0.0,0.0,0.0,0.0,0,126,2,126,0.0,25,0.0,25,9,0.0,25,126,160,123,281,123,0,123,0.0,110,0.0,110,0,122,0,123,20,123,51,123,2024-04-27,2024,4,27,Saturday,0,0
